[2023-09-04 11:31:04,470][INFO] ## Epoch 0007 | Ave Loss: 3.6494 | entity-relation-static:3.9286-2.9978-0.0000 Best MRR 0.3722 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:31:11,925][INFO] ## MRR (raw_ent): 0.381429
[2023-09-04 11:31:11,925][INFO] ## Hits (raw_ent) @ 1: 0.278774
[2023-09-04 11:31:11,925][INFO] ## Hits (raw_ent) @ 3: 0.433661
[2023-09-04 11:31:11,926][INFO] ## Hits (raw_ent) @ 10: 0.576865
[2023-09-04 11:31:11,926][INFO] ## MRR (filter_ent): 0.392751
[2023-09-04 11:31:11,926][INFO] ## Hits (filter_ent) @ 1: 0.294762
[2023-09-04 11:31:11,926][INFO] ## Hits (filter_ent) @ 3: 0.441004
[2023-09-04 11:31:11,926][INFO] ## Hits (filter_ent) @ 10: 0.579107
[2023-09-04 11:31:11,926][INFO] ## MRR (raw_rel): 0.387213
[2023-09-04 11:31:11,926][INFO] ## Hits (raw_rel) @ 1: 0.236381
[2023-09-04 11:31:11,926][INFO] ## Hits (raw_rel) @ 3: 0.452290
[2023-09-04 11:31:11,926][INFO] ## Hits (raw_rel) @ 10: 0.703755
[2023-09-04 11:31:11,927][INFO] ## MRR (filter_rel): 0.437968
[2023-09-04 11:31:11,927][INFO] ## Hits (filter_rel) @ 1: 0.313101
[2023-09-04 11:31:11,927][INFO] ## Hits (filter_rel) @ 3: 0.482782
[2023-09-04 11:31:11,927][INFO] ## Hits (filter_rel) @ 10: 0.718802
[2023-09-04 11:32:16,117][INFO] ## Epoch 0008 | Ave Loss: 3.5014 | entity-relation-static:3.7408-2.9426-0.0000 Best MRR 0.3814 | Model gl_rate_0.3-ICEWS14-convgcn-timeconvtranse-ly2-dilate1-his9-weight_0.5-discount_1.0-angle_14-dp0.2_0.2_0.2_0.2-gpu2-checkpoint 
[2023-09-04 11:32:23,611][INFO] ## MRR (raw_ent): 0.385788
[2023-09-04 11:32:23,611][INFO] ## Hits (raw_ent) @ 1: 0.283730
[2023-09-04 11:32:23,611][INFO] ## Hits (raw_ent) @ 3: 0.438472
[2023-09-04 11:32:23,612][INFO] ## Hits (raw_ent) @ 10: 0.580084
[2023-09-04 11:32:23,612][INFO] ## MRR (filter_ent): 0.396578
[2023-09-04 11:32:23,612][INFO] ## Hits (filter_ent) @ 1: 0.298597
[2023-09-04 11:32:23,612][INFO] ## Hits (filter_ent) @ 3: 0.445851
[2023-09-04 11:32:23,612][INFO] ## Hits (filter_ent) @ 10: 0.582905
[2023-09-04 11:32:23,612][INFO] ## MRR (raw_rel): 0.389198
[2023-09-04 11:32:23,612][INFO] ## Hits (raw_rel) @ 1: 0.241626
[2023-09-04 11:32:23,612][INFO] ## Hits (raw_rel) @ 3: 0.451241
[2023-09-04 11:32:23,612][INFO] ## Hits (raw_rel) @ 10: 0.699631
[2023-09-04 11:32:23,613][INFO] ## MRR (filter_rel): 0.437114
[2023-09-04 11:32:23,613][INFO] ## Hits (filter_rel) @ 1: 0.312595
[2023-09-04 11:32:23,613][INFO] ## Hits (filter_rel) @ 3: 0.483361
[2023-09-04 11:32:23,613][INFO] ## Hits (filter_rel) @ 10: 0.714172
